Game,Similar1,Score1,Similar2,Score2,Similar3,Score3
Rondo of Swords (jp sales),Izuna 2: The Unemployed Ninja Returns,0.9991631887803589,The Dark Spire,0.995073246061652,Metal Saga: Hagane no Kisetsu,0.9949891556674668
The Eye of Judgment: Legends,Hyakumanton no Bara Bara,0.9994351076471616,PixelJunk Monsters Deluxe,0.9965213803811539,Yuusha no Kuse ni Namaikida Or 3D,0.9856115940499386
Chaos;Child,Agatha Christie's The ABC Murders,0.8283825679855615,Psycho-Pass: Mandatory Happiness,0.828355886227973,MuvLuv Double Pack,0.8282610891885073
Greg Hastings' Tournament Paintball Max'd,History Civil War: Secret Missions,0.9766343631235446,Jurassic: The Hunted,0.9552934111701946,Gungrave,0.927414364951124
Whac-A-Mole,Whac-A-Mole,0.9999999999999999,Marble Madness / Klax,0.9999058068868666,Ms. Pac-Man Maze Madness,0.930523017657032
Nakayoshi All-Stars: Mezase Gakuen Idol,Smart Kid's Mega Game Mix,0.7147262743897863,Gardening Guide: How to get Green Fingers,0.7145536085497144,DJ Star,0.7145392451582377
Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable,Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable,1.0,Kana: Imouto,0.9962755125368523,Kazoku Keikaku,0.9960647635472792
Fullmetal Alchemist: Prince of the Dawn,Survivor,0.7267293372084977,Princess Isabella: A Witch's Curse,0.7261990362845271,Horrid Henry: Missions of Mischief,0.7258276565153543
Command & Conquer Renegade,Battlefield 1942,0.9999626372718952,Battlefield 1942: The WW II Anthology,0.985730482800578,Battlefield Vietnam,0.9857128327979298
Grooverider: Slot Car Thunder,Pro Rally,0.7393260365742148,Road Trip: The Arcade Edition,0.7390350057532031,F1 2002,0.7384124192063901
H2O+: Footprints in the Sand,Real Rode,1.0,H2O+: Footprints in the Sand,1.0,Togainu no Chi: True Blood,0.9993857615872417
Fashionable Puppy: Oshare na Koinu DS,Ochaken no Heya DS 2,0.9898024257535403,Ochaken no Heya DS,0.9762472676812479,Kawaii Koinu DS 3,0.9636921740152903
Sekirei: Mirai Kara no Okurimono,Suzunone Seven: Rebirth Knot,0.9960647635472792,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,0.9960647635472792,Sugar + Spice! Anoko no Suteki na Nanimokamo,0.9959450821813401
Cities: Skylines Snowfall,Bus Simulator 16,0.8376800446284809,RollerCoaster Tycoon World,0.8376800446284809,The Sims 4: Luxury Party Stuff,0.8287297930467528
Ultimate Board Game Collection,Jan Sangoku Musou,0.7079562980275156,Rakushou! Pachi-Slot Sengen 4,0.7079562980275156,Taito Legends 2,0.7077283636106445
Dinotopia: The Sunstone Odyssey,NightCaster II: Equinox,0.7377315146485224,No Rules: Get Phat,0.7374858377833193,SeaBlade,0.7371923469181538
Idol Janshi Suchie-Pai IV,Nodame Cantabile,0.7082412589029758,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,0.7073401081199212,Jissen Pachinko Hisshouhou! CR Sakura Taisen,0.7073401081199212
